"ISO_A3","country_name","allocation"
"AFG","Afghanistan",5539695.78
"ALB","Albania",4205139.23
"DZA","Algeria",3769172.51
"AGO","Angola",5186251.5
"ATG","Antigua and Barbuda",7165452.6
"ARG","Argentina",5171925.01
"ARM","Armenia",4459179.93
"AZE","Azerbaijan",3779689.65
"BHS","Bahamas",4083345.11
"BHR","Bahrain",3432462.35
"BGD","Bangladesh",4608923.43
"BRB","Barbados",4413828.51
"BLR","Belarus",3568000.41
"BLZ","Belize",11174224.14
"BEN","Benin",5326997.89
"BTN","Bhutan",11360969.13
"BOL","Bolivia",5487056.8
"BIH","Bosnia-Herzegovina",3907461.93
"BWA","Botswana",4318831.49
"BRA","Brazil",13154626.76
"BRN","Brunei Darussalam",3782481.41
"BFA","Burkino Faso",5541060.03
"BDI","Burundi",11125483.74
"CPV","Cabo Verde",10989192.56
"KHM","Cambodia",4707279.18
"CMR","Cameroon",7554727.14
"CAF","Central African Republic",11928878.02
"TCD","Chad",6164381.9
"CHL","Chile",4459141.95
"CHN","China",11491674.86
"COL","Colombia",8631117.83
"COM","Comoros",11204074.63
"COG","Congo",5609734.3
"COK","Cook Islands",3288513.98
"CRI","Costa Rica",4348949.47
"CIV","Cote d'Ivoire",3927152.95
"CUB","Cuba",4214746.85
"PRK","Dem. People's Rep.Korea",4885484.4
"COD","Dem. Rep.Congo",7533692.53
"DJI","Djibouti",7209833.27
"DMA","Dominica",11075786.66
"DOM","Dominican Republic",3812373.54
"ECU","Ecuador",6192085.32
"EGY","Egypt",3692229.22
"SLV","El Salvador",3997278.74
"GNQ","Equatorial Guinea",4435183.13
"ERI","Eritrea",11259930.85
"SWZ","Eswatini",7173148.94
"ETH","Ethiopia",5698208.69
"FJI","Fiji",6308691.3
"GAB","Gabon",4653820.73
"GMB","Gambia",11190104.85
"GEO","Georgia",4421640.16
"GHA","Ghana",4631348.7
"GRD","Grenada",11054022.55
"GTM","Guatemala",4734337.75
"GIN","Guinea",5858751.87
"GNB","Guinea Bissau",11339180.52
"GUY","Guyana",4419048.03
"HTI","Haiti",5070527.13
"HND","Honduras",4873752.22
"IND","India",11327450.54
"IDN","Indonesia",17416626.36
"IRN","Iran (Islamic Republic of)",4668672.58
"IRQ","Iraq",3696642.54
"JAM","Jamaica",4714746.87
"JOR","Jordan",3774309.31
"KAZ","Kazakhstan",3904469.7
"KEN","Kenya",4933027.36
"KIR","Kiribati",11166787.09
"KWT","Kuwait",3352846.66
"KGZ","Kyrgyzstan",5982251
"LAO","Lao People's Dem. Rep.",5916260.65
"LBN","Lebanon",3684755.17
"LSO","Lesotho",11063424.04
"LBR","Liberia",11516445.7
"LBY","Libya",3735810.14
"MDG","Madagascar",8721725.35
"MWI","Malawi",6246781.9
"MYS","Malaysia",5709003.54
"MDV","Maldives",5296035.99
"MLI","Mali",5605315.44
"MHL","Marshall Islands",11153640.88
"MRT","Mauritania",6015966.99
"MUS","Mauritius",4252926.77
"MEX","Mexico",11451993.83
"FSM","Micronesia (Fed. States of)",3689975.81
"MNG","Mongolia",5658348.03
"MNE","Montenegro",5288536.21
"MAR","Morocco",3763897.73
"MOZ","Mozambique",8155724.66
"MMR","Myanmar",6275854.31
"NAM","Namibia",5099438.78
"NRU","Nauru",11038316.8
"NPL","Nepal",5440734.74
"NIC","Nicaragua",5660757.2
"NER","Niger",5468309.81
"NGA","Nigeria",8962463.32
"NIU","Niue",3246753.25
"MKD","North Macedonia",4379660.53
"OMN","Oman",3725479.05
"PAK","Pakistan",4389031.25
"PLW","Palau",11157836.56
"PAN","Panama",4446291.14
"PNG","Papua New Guinea",14530815.01
"PRY","Paraguay",4056179.05
"PER","Peru",7672670.6
"PHL","Philippines",7527771.92
"QAT","Qatar",3306783.32
"MDA","Republic of Moldova",4612006.56
"RUS","Russian Federation",6481581.54
"RWA","Rwanda",5983899.69
"KNA","Saint Kitts and Nevis",11008072.56
"LCA","Saint Lucia",7206565.12
"VCT","Saint Vincent & Grenadines",11061564.67
"WSM","Samoa",11086983.23
"STP","Sao Tome y Principe",11210588.23
"SAU","Saudi Arabia",3871558.36
"SEN","Senegal",5017253.44
"SRB","Serbia",3638555.74
"SYC","Seychelles",7406381.28
"SLE","Sierra Leone",11352104.8
"SGP","Singapore",3336204.69
"SLB","Solomon Islands",12220230.41
"SOM","Somalia",7739665.94
"ZAF","South Africa",5585011.42
"SSD","South Sudan",5727285.36
"LKA","Sri Lanka",4375276.97
"PSE","State of Palestine",3313570.41
"SDN","Sudan",5348217.85
"SUR","Suriname",7470050.04
"SYR","Syrian Arab Republic",4775847.51
"TJK","Tajikistan",6069003.67
"THA","Thailand",4673285.77
"TLS","Timor Leste",11271314.95
"TGO","Togo",7604024.2
"TON","Tonga",11195145.15
"TTO","Trinidad and Tobago",3679675.17
"TUN","Tunisia",3898086.46
"TUR","Turkiye",3717021.37
"TKM","Turkmenistan",3667292.24
"TUV","Tuvalu",11040665.49
"UGA","Uganda",4785138.76
"UKR","Ukraine",3750901.31
"ARE","United Arab Emirates",3380477.97
"TZA","United Rep. Tanzania",6868826.55
"URY","Uruguay",3588599
"UZB","Uzbekistan",3805029.15
"VUT","Vanuatu",12265781.97
"VEN","Venezuela",6128884.14
"VNM","Viet Nam",5366060.54
"YEM","Yemen",6444654.02
"ZMB","Zambia",5318376.54
"ZWE","Zimbabwe",4801448.23
